age_group,gender,id_drug,name_drug,coadmin,inter,patient,patient-inter,patient.coad
75-79,Female,DB13257,Ferrous sulfate anhydrous,583390,0,31451,0,29729
75-79,Female,DB13529,Dobesilic acid,118954,0,3529,0,3353
75-79,Female,DB01234,Dexamethasone,28195,663,3473,389,3306
75-79,Female,DB00904,Ondansetron,9440,0,1120,0,1035
75-79,Female,DB00158,Folic acid,192440,361,8083,64,7741
75-79,Female,DB00341,Cetirizine,189963,24,19544,17,17786
75-79,Female,DB00372,Thiethylperazine,33861,23,4862,23,4393
75-79,Female,DB01043,Memantine,165371,78,4186,63,4069
75-79,Female,DB00959,Methylprednisolone,91014,2429,5090,697,4779
75-79,Female,DB01120,Gliclazide,667812,52577,15461,5248,15180
75-79,Female,DB00332,Ipratropium,450294,17,23377,9,22668
75-79,Female,DB09068,Vortioxetine,5821,0,269,0,260
75-79,Female,DB01137,Levofloxacin,125535,1949,19142,1408,17322
75-79,Female,DB00808,Indapamide,368004,450,8401,96,8039
75-79,Female,DB00086,Streptokinase,47301,0,7961,0,6826
75-79,Female,DB01036,Tolterodine,222769,1220,6063,199,5735
75-79,Female,DB00698,Nitrofurantoin,29334,0,3048,0,2759
75-79,Female,DB00440,Trimethoprim,30221,390,3751,140,3522
75-79,Female,DB13511,Clebopride,11028,0,1068,0,964
75-79,Female,DB00863,Ranitidine,430918,5757,15700,931,14500
75-79,Female,DB06228,Rivaroxaban,54902,0,1978,0,1889
75-79,Female,DB00017,Salmon calcitonin,56020,0,3765,0,3508
75-79,Female,DB00758,Clopidogrel,647247,0,14109,0,13674
75-79,Female,DB13412,Pirisudanol,9304,0,474,0,421
75-79,Female,DB00455,Loratadine,144576,20,17726,6,16036
75-79,Female,DB13919,Candesartan,474341,0,10717,0,10346
75-79,Female,DB00252,Phenytoin,38257,7743,844,593,820
75-79,Female,DB00656,Trazodone,298358,9689,9007,1696,8677
75-79,Female,DB06218,Lacosamide,6600,0,185,0,181
75-79,Female,DB1332,Tetrazepam,89579,0,9362,0,8669
75-79,Female,DB00591,Fluocinolone acetonide,48100,0,5168,0,4591
75-79,Female,DB01238,Aripiprazole,20202,20,490,5,472
75-79,Female,DB00674,Galantamine,109404,9967,2142,928,2045
75-79,Female,DB01167,Itraconazole,11429,2646,2305,1287,2066
75-79,Female,DB09210,Piracetam,35466,0,1181,0,1132
75-79,Female,DB01132,Pioglitazone,54154,328,1271,60,1228
75-79,Female,DB01202,Levetiracetam,103217,347,2012,38,1941
75-79,Female,DB00313,Valproic acid,65452,3566,1572,400,1524
75-79,Female,DB00426,Famciclovir,9526,0,2334,0,2074
75-79,Female,DB00620,Triamcinolone,19910,485,2846,305,2490
75-79,Female,DB00310,Chlorthalidone,131454,208,3989,43,3788
75-79,Female,DB01016,Glyburide,306986,24215,8785,3161,8627
75-79,Female,DB06335,Saxagliptin,5915,0,225,0,215
75-79,Female,DB00491,Miglitol,9052,15,273,3,265
75-79,Female,DB00813,Fentanyl,405199,865,13248,290,12980
75-79,Female,DB01306,Insulin aspart,220529,18147,5584,2158,5442
75-79,Female,DB00030,Insulin human,406995,0,9865,0,9634
75-79,Female,DB00736,Esomeprazole,237277,35,9489,28,8835
75-79,Female,DB00814,Meloxicam,50516,97,4265,38,3956
75-79,Female,DB00328,Indomethacin,62857,4977,4422,1139,4137
75-79,Female,DB01006,Letrozole,157100,0,3680,0,3486
75-79,Female,DB09236,Lacidipine,41709,0,866,0,840
75-79,Female,DB00437,Allopurinol,415197,7818,11137,1360,10809
75-79,Female,DB01045,Rifampicin,5443,757,471,236,461
75-79,Female,DB01148,Flavoxate,1270,9,76,4,68
75-79,Female,DB00843,Donepezil,239315,22092,5283,2165,5066
75-79,Female,DB06282,Levocetirizine,31464,0,2101,0,1970
75-79,Female,DB01024,Mycophenolic acid,33872,0,549,0,537
75-79,Female,DB00394,Beclomethasone dipropionate,165534,0,6623,0,6348
75-79,Female,DB00471,Montelukast,179496,0,3290,0,3156
75-79,Female,DB08906,Fluticasone furoate,44550,0,3781,0,3486
75-79,Female,DB00864,Tacrolimus,41912,1877,1773,240,1579
75-79,Female,DB00972,Azelastine,7777,1,837,1,775
75-79,Female,DB06724,Calcium carbonate,118677,0,5273,0,4998
75-79,Female,DB01066,Cefditoren,9041,0,1760,0,1584
75-79,Female,DB01029,Irbesartan,412527,1229,9112,163,8804
75-79,Female,DB00393,Nimodipine,75922,44,2633,11,2506
75-79,Female,DB01409,Tiotropium,279397,1,6025,1,5778
75-79,Female,DB06736,Aceclofenac,156083,0,12344,0,11355
75-79,Female,DB01592,Iron,120320,1837,7988,878,7404
75-79,Female,DB00222,Glimepiride,129576,986,4373,275,4251
75-79,Female,DB00390,Digoxin,377462,53446,10735,6157,10473
75-79,Female,DB00343,Diltiazem,415818,30795,9194,2840,8972
75-79,Female,DB00544,Fluorouracil,990,10,206,8,179
75-79,Female,DB09090,Pinaverium,14955,0,819,0,768
75-79,Female,DB01068,Clonazepam,236150,22447,7115,3758,6828
75-79,Female,DB00571,Propranolol,259938,18812,7061,2605,6767
75-79,Female,DB09258,Bemiparin,25092,0,4461,0,3955
75-79,Female,DB00519,Trandolapril,41353,2,844,2,826
75-79,Female,DB00661,Verapamil,179021,7106,3702,797,3611
75-79,Female,DB11921,Deflazacort,97122,0,7589,0,7057
75-79,Female,DB00590,Doxazosin,481843,0,10100,0,9788
75-79,Female,DB01586,Ursodeoxycholic acid,98995,597,2200,84,2125
75-79,Female,DB00682,Warfarin,83220,11888,2668,1583,2584
75-79,Female,DB04573,Estriol,15807,77,1565,41,1418
75-79,Female,DB01054,Nitrendipine,54547,1,992,1,971
75-79,Female,DB09242,Moxonidine,11227,0,291,0,273
75-79,Female,DB00700,Eplerenone,53711,75,1018,44,991
75-79,Female,DB09026,Aliskiren,32248,0,1085,0,1028
75-79,Female,DB01118,Amiodarone,200465,23753,6605,3491,6401
75-79,Female,DB09083,Ivabradine,65866,0,1487,0,1426
75-79,Female,DB00214,Torasemide,811903,7491,20465,2599,19641
75-79,Female,DB00514,Dextromethorphan,66558,776,10951,596,10116
75-79,Female,DB11994,Diacerein,59211,0,2568,0,2419
75-79,Female,DB01217,Anastrozole,61000,0,1495,0,1422
75-79,Female,DB00040,Glucagon,23811,0,2508,0,2368
75-79,Female,DB00196,Fluconazole,25260,2352,4058,1280,3708
75-79,Female,DB01195,Flecainide,136288,292,3513,75,3406
75-79,Female,DB10583,Clostridium tetani toxoid antigen (formaldehyde inactivated),518,0,156,0,123
75-79,Female,DB13365,Calcium lactate gluconate,142675,0,6124,0,5849
75-79,Female,DB01198,Zopiclone,23752,0,540,0,523
75-79,Female,DB00836,Loperamide,62296,0,8011,0,7103
75-79,Female,DB00577,Valaciclovir,8895,0,1770,0,1576
75-79,Female,DB00554,Piroxicam,6647,258,621,75,550
75-79,Female,DB08882,Linagliptin,64277,0,1579,0,1527
75-79,Female,DB00497,Oxycodone,71677,2228,2702,387,2602
75-79,Female,DB00281,Lidocaine,61450,1147,4749,443,4461
75-79,Female,DB06285,Teriparatide,48073,0,2332,0,2156
75-79,Female,DB01197,Captopril,145346,459,4764,84,4532
75-79,Female,DB11783,Imidapril,34228,0,1157,0,1094
75-79,Female,DB09213,Dexibuprofen,21969,0,1961,0,1800
75-79,Female,DB13446,Guar gum,4876,0,205,0,201
75-79,Female,DB06822,Tinzaparin,12619,0,1283,0,1174
75-79,Female,DB00295,Morphine,30860,0,1914,0,1809
75-79,Female,DB01009,Ketoprofen,3921,53,477,30,449
75-79,Female,DB13345,Dihydroergocristine,51129,0,2435,0,2278
75-79,Female,DB01005,Hydroxyurea,45568,0,835,0,826
75-79,Female,DB08814,Triflusal,134319,0,3494,0,3390
75-79,Female,DB00675,Tamoxifen,25609,0,1092,0,1018
75-79,Female,DB11696,Racecadotril,10462,0,2381,0,2046
75-79,Female,DB01071,Mequitazine,2219,0,134,0,123
75-79,Female,DB01015,Sulfamethoxazole,28920,48,2900,12,2900
75-79,Female,DB08893,Mirabegron,50182,0,2227,0,2081
75-79,Female,DB13643,Loprazolam,45219,0,1030,0,1003
75-79,Female,DB01587,Ketazolam,65619,6428,1712,881,1648
75-79,Female,DB00302,Tranexamic acid,19354,0,3565,0,3183
75-79,Female,DB01367,Rasagiline,91831,6064,1634,634,1565
75-79,Female,DB01235,Levodopa,304419,300,6195,143,6024
75-79,Female,DB13810,Dimemorfan,20331,0,3259,0,3031
75-79,Female,DB00912,Repaglinide,291628,12044,7088,1689,6927
75-79,Female,DB01415,Ceftibuten,1320,0,241,0,206
75-79,Female,DB00795,Sulfasalazine,9740,117,238,6,235
75-79,Female,DB00320,Dihydroergotamine,19073,376,883,127,845
75-79,Female,DB00199,Erythromycin,15062,1595,3189,973,2884
75-79,Female,DB00897,Triazolam,4389,337,147,73,142
75-79,Female,DB00422,Methylphenidate,10231,27,373,8,347
75-79,Female,DB00481,Raloxifene,120276,1728,3280,254,3129
75-79,Female,DB01190,Clindamycin,26978,2,5502,2,4928
75-79,Female,DB12554,Mebeverine,41439,0,2706,0,2429
75-79,Female,DB00413,Pramipexole,95178,0,2411,0,2300
75-79,Female,DB01095,Fluvastatin,112521,1458,3299,239,3155
75-79,Female,DB00181,Baclofen,37326,0,729,0,715
75-79,Female,DB00085,Pancrelipase,13771,0,524,0,497
75-79,Female,DB00710,Ibandronate,147820,148,5271,63,4955
75-79,Female,DB04876,Vildagliptin,135434,0,2158,0,2118
75-79,Female,DB00264,Metoprolol,45497,2238,770,274,747
75-79,Female,DB01394,Colchicine,29269,2056,1631,462,1559
75-79,Female,DB00921,Buprenorphine,129192,0,5443,0,5258
75-79,Female,DB00555,Lamotrigine,53176,474,939,46,920
75-79,Female,DB01241,Gemfibrozil,147678,5430,4352,981,4187
75-79,Female,DB00046,Insulin lispro,96317,0,2538,0,2463
75-79,Female,DB01039,Fenofibrate,191527,11295,4240,1221,4054
75-79,Female,DB08860,Pitavastatin,32549,0,981,0,930
75-79,Female,DB01432,Cholestyramine,21877,856,1137,205,1054
75-79,Female,DB06470,Clomethiazole,117220,0,3434,0,3336
75-79,Female,DB06779,Dalteparin,11431,0,1575,0,1432
75-79,Female,DB13823,Pipemidic acid,6318,0,1065,0,923
75-79,Female,DB09282,Molsidomine,18832,0,358,0,350
75-79,Female,DB00568,Cinnarizine,21594,0,1269,0,1179
75-79,Female,DB00284,Acarbose,42068,113,1039,29,1010
75-79,Female,DB01611,Hydroxychloroquine,40769,521,991,84,959
75-79,Female,DB01321,Josamycin,2365,138,485,91,425
75-79,Female,DB02703,Fusidic acid,2338,107,581,93,504
75-79,Female,DB00563,Methotrexate,93499,21860,2538,1991,2484
75-79,Female,DB00608,Chloroquine,2005,6,87,1,82
75-79,Female,DB00315,Zolmitriptan,19338,659,739,105,710
75-79,Female,DB06204,Tapentadol,44914,0,2512,0,2355
75-79,Female,DB00528,Lercanidipine,212858,0,4904,0,4727
75-79,Female,DB00801,Halazepam,13519,1083,469,209,452
75-79,Female,DB00162,Vitamin A,33330,0,2711,0,2517
75-79,Female,DB01097,Leflunomide,26897,115,658,26,617
75-79,Female,DB00927,Famotidine,21833,1,623,1,587
75-79,Female,DB01183,Naloxone,34559,0,737,0,737
75-79,Female,DB00918,Almotriptan,10508,452,401,81,379
75-79,Female,DB00881,Quinapril,87728,158,1708,29,1660
75-79,Female,DB09038,Empagliflozin,10451,0,397,0,375
75-79,Female,DB01017,Minocycline,2447,48,428,34,389
75-79,Female,DB13312,Delapril,7733,0,130,0,130
75-79,Female,DB13510,Buflomedil,16479,0,708,0,679
75-79,Female,DB09089,Trimebutine,4752,0,364,0,326
75-79,Female,DB00953,Rizatriptan,16584,610,630,117,595
75-79,Female,DB01410,Ciclesonide,7098,0,276,0,265
75-79,Female,DB05039,Indacaterol,33632,0,952,0,915
75-79,Female,DB06702,Fesoterodine,88993,0,3317,0,3067
75-79,Female,DB00349,Clobazam,15775,0,401,0,390
75-79,Female,DB00643,Mebendazole,2518,0,576,0,502
75-79,Female,DB00852,Pseudoephedrine,10250,27,1873,26,1710
75-79,Female,DB14719,Bentazepam,15635,0,413,0,398
75-79,Female,DB00277,Theophylline,28329,341,812,102,785
75-79,Female,DB00540,Nortriptyline,16386,355,418,70,407
75-79,Female,DB01275,Hydralazine,83451,110,1772,19,1748
75-79,Female,DB08897,Aclidinium,21649,0,599,0,571
75-79,Female,DB09082,Vilanterol,12269,0,310,0,310
75-79,Female,DB00924,Cyclobenzaprine,22162,77,3260,33,2982
75-79,Female,DB00920,Ketotifen,5331,0,209,0,199
75-79,Female,DB09075,Edoxaban,6093,0,361,0,353
75-79,Female,DB00458,Imipramine,23984,507,533,68,527
75-79,Female,DB01356,Lithium cation,18132,1461,525,249,514
75-79,Female,DB00622,Nicardipine,53898,1,1818,1,1695
75-79,Female,DB08938,Magaldrate,14459,0,1005,0,918
75-79,Female,DB00545,Pyridostigmine,10934,361,289,71,273
75-79,Female,DB06594,Agomelatine,16537,0,572,0,545
75-79,Female,DB00417,Phenoxymethylpenicillin,912,0,296,0,252
75-79,Female,DB06725,Lornoxicam,20857,0,2127,0,1941
75-79,Female,DB00209,Trospium,17463,446,613,111,577
75-79,Female,DB00690,Flurazepam,28133,2070,692,318,669
75-79,Female,DB02925,Piretanide,2621,0,68,0,66
75-79,Female,DB04839,Cyproterone acetate,607,0,71,0,66
75-79,Female,DB00443,Betamethasone,4401,113,843,87,750
75-79,Female,DB00333,Methadone,1175,0,43,0,43
75-79,Female,DB01403,Methotrimeprazine,30954,331,965,97,940
75-79,Female,DB06148,Mianserin,53749,0,1184,0,1150
75-79,Female,DB00273,Topiramate,35152,281,1029,23,980
75-79,Female,DB00494,Entacapone,9539,9,187,3,180
75-79,Female,DB05271,Rotigotine,38606,0,892,0,840
75-79,Female,DB06654,Safinamide,7696,0,245,0,235
75-79,Female,DB00091,Cyclosporine,17051,4510,291,237,286
75-79,Female,DB00258,Calcium acetate,13696,0,346,0,337
75-79,Female,DB00850,Perphenazine,7043,24,207,10,201
75-79,Female,DB00136,Calcitriol,75820,0,1724,0,1681
75-79,Female,DB00658,Sevelamer,11925,26,348,21,329
75-79,Female,DB04841,Flunarizine,20096,0,1018,0,963
75-79,Female,DB00761,Potassium chloride,26558,0,1242,0,1173
75-79,Female,DB06695,Dabigatran etexilate,54105,0,1881,0,1776
75-79,Female,DB01340,Cilazapril,17267,5,415,2,400
75-79,Female,DB00696,Ergotamine,20259,790,784,152,743
75-79,Female,DB00706,Tamsulosin,27262,0,2292,0,2189
75-79,Female,DB01126,Dutasteride,2586,0,437,0,393
75-79,Female,DB00121,Biotin,26587,0,1954,0,1787
75-79,Female,DB01128,Bicalutamide,1019,0,185,0,173
75-79,Female,DB00389,Carbimazole,16006,0,466,0,450
75-79,Female,DB01165,Ofloxacin,2042,17,373,13,337
75-79,Female,DB00395,Carisoprodol,713,0,99,0,96
75-79,Female,DB00244,Mesalazine,43103,404,1312,54,1256
75-79,Female,DB00857,Terbinafine,9868,89,1661,56,1455
75-79,Female,DB00763,Methimazole,45967,1501,1620,241,1561
75-79,Female,DB08985,Etilefrine,3023,0,246,0,222
75-79,Female,DB01344,Tolevamer,12753,96,649,48,621
75-79,Female,DB04552,Niflumic acid,927,0,136,0,119
75-79,Female,DB09227,Barnidipine,43030,0,1636,0,1556
75-79,Female,DB00549,Zafirlukast,6484,1,95,1,93
75-79,Female,DB00461,Nabumetone,16277,502,1681,194,1528
75-79,Female,DB01085,Pilocarpine,16758,0,431,0,404
75-79,Female,DB00152,Thiamine,24754,0,1392,0,1292
75-79,Female,DB01182,Propafenone,61805,4611,1424,517,1383
75-79,Female,DB01140,Cefadroxil,392,0,102,0,90
75-79,Female,DB12472,Levodropropizine,10935,0,1881,0,1740
75-79,Female,DB09275,Bismuth subcitrate potassium,2139,0,363,0,360
75-79,Female,DB01203,Nadolol,8595,309,452,85,430
75-79,Female,DB00176,Fluvoxamine,29589,1078,655,138,632
75-79,Female,DB01331,Cefoxitin,16,0,5,0,5
75-79,Female,DB00916,Metronidazole,20163,113,4062,105,3826
75-79,Female,DB00993,Azathioprine,33468,767,663,95,649
75-79,Female,DB13434,Fenticonazole,4739,0,1078,0,948
75-79,Female,DB08816,Ticagrelor,5820,0,216,0,205
75-79,Female,DB06655,Liraglutide,10787,0,335,0,322
75-79,Female,DB00337,Pimecrolimus,11178,0,1446,0,1245
75-79,Female,DB01436,Alfacalcidol,1777,0,59,0,55
75-79,Female,DB01023,Felodipine,46306,22,676,9,657
75-79,Female,DB06145,Spiramycin,15840,0,2999,0,2754
75-79,Female,DB00951,Isoniazid,2558,147,213,65,200
75-79,Female,DB00412,Rosiglitazone,17174,43,622,18,599
75-79,Female,DB11251,Tocopherol,28309,0,1243,0,1166
75-79,Female,DB01276,Exenatide,5897,0,146,0,139
75-79,Female,DB06700,Desvenlafaxine,18564,0,580,0,561
75-79,Female,DB00254,Doxycycline,6728,183,1217,119,1062
75-79,Female,DB01698,Rutin,27359,0,1340,0,1251
75-79,Female,DB01328,Cefonicid,3324,3,629,3,614
75-79,Female,DB04930,Permethrin,2295,0,523,0,480
75-79,Female,DB01067,Glipizide,31386,2644,754,267,739
75-79,Female,DB00887,Bumetanide,1706,14,55,7,53
75-79,Female,DB01416,Cefpodoxime,889,0,213,0,182
75-79,Female,DB00668,Epinephrine,1694,36,279,23,251
75-79,Female,DB11728,Fondaparinux,1091,0,260,0,240
75-79,Female,DB00208,Ticlopidine,7527,56,208,18,192
75-79,Female,DB00327,Hydromorphone,11229,0,444,0,412
75-79,Female,DB01200,Bromocriptine,682,0,33,0,28
75-79,Female,DB00334,Olanzapine,92450,1207,2114,168,2036
75-79,Female,DB00283,Clemastine,1728,2,164,2,147
75-79,Female,DB00998,Frovatriptan,978,25,46,8,45
75-79,Female,DB00714,Apomorphine,1587,9,57,3,55
75-79,Female,DB01131,Proguanil,385,0,146,0,117
75-79,Female,DB00396,Progesterone,370,0,46,0,37
75-79,Female,DB13363,Oxaceprol,272,0,33,0,31
75-79,Female,DB00697,Tizanidine,16465,676,1054,196,992
75-79,Female,DB01106,Levocabastine,3069,0,230,0,217
75-79,Female,DB13025,Tiapride,3102,0,79,0,77
75-79,Female,DB00975,Dipyridamole,18463,0,408,0,400
75-79,Female,DB09080,Olodaterol,6209,0,184,0,183
75-79,Female,DB13742,Elcatonin,3076,0,211,0,193
75-79,Female,DB00542,Benazepril,3343,2,101,2,95
75-79,Female,DB00650,Leucovorin,32090,270,999,90,980
75-79,Female,DB00490,Buspirone,207,0,13,0,13
75-79,Female,DB00489,Sotalol,22245,317,529,104,510
75-79,Female,DB00339,Pyrazinamide,458,0,57,0,53
75-79,Female,DB00513,Aminocaproic acid,1230,0,260,0,226
75-79,Female,DB00992,Methyl aminolevulinate,315,0,98,0,83
75-79,Female,DB00268,Ropinirole,33744,55,837,42,806
75-79,Female,DB01026,Ketoconazole,1198,248,220,128,191
75-79,Female,DB00934,Maprotiline,27870,343,560,32,550
75-79,Female,DB00246,Ziprasidone,5247,158,123,16,119
75-79,Female,DB00810,Biperiden,45461,1555,1005,207,976
75-79,Female,DB14360,Saw palmetto,4177,0,353,0,332
75-79,Female,DB00469,Tenoxicam,2948,50,260,14,229
75-79,Female,DB01559,Clotiazepam,6947,0,176,0,171
75-79,Female,DB01309,Insulin glulisine,16569,1176,627,202,606
75-79,Female,DB00291,Chlorambucil,1090,0,76,0,69
75-79,Female,DB00531,Cyclophosphamide,2431,39,179,10,174
75-79,Female,DB01212,Ceftriaxone,471,4,91,4,87
75-79,Female,DB01022,Phylloquinone,2268,0,235,0,210
75-79,Female,DB00699,Nicergoline,17099,0,532,0,520
75-79,Female,DB00798,Gentamicin,2454,97,384,71,371
75-79,Female,DB06401,Bazedoxifene,11165,0,446,0,413
75-79,Female,DB00990,Exemestane,34582,0,920,0,866
75-79,Female,DB04844,Tetrabenazine,2422,0,90,0,81
75-79,Female,DB00376,Trihexyphenidyl,9252,164,215,15,206
75-79,Female,DB00986,Glycopyrronium,24905,22,710,5,675
75-79,Female,DB01174,Phenobarbital,37262,1300,644,173,617
75-79,Female,DB13287,Miocamycin,2109,0,444,0,408
75-79,Female,DB00567,Cephalexin,1382,0,214,0,202
75-79,Female,DB06271,Sulodexide,645,0,211,0,185
75-79,Female,DB00889,Granisetron,1458,0,181,0,175
75-79,Female,DB01156,Bupropion,21228,50,576,10,543
75-79,Female,DB00165,Pyridoxine,26961,0,1157,0,1087
75-79,Female,DB00712,Flurbiprofen,2715,80,192,18,177
75-79,Female,DB01042,Melphalan,621,0,67,0,64
75-79,Female,DB00947,Fulvestrant,5748,0,253,0,237
75-79,Female,DB09323,Benzylpenicillin benzathine hydrate,532,0,80,0,75
75-79,Female,DB00415,Ampicillin,601,8,163,7,147
75-79,Female,DB00776,Oxcarbazepine,18536,54,624,7,598
75-79,Female,DB01393,Bezafibrate,25232,110,606,29,588
75-79,Female,DB01166,Cilostazol,16279,1577,585,284,555
75-79,Female,DB13803,Xipamide,12381,0,492,0,465
75-79,Female,DB00778,Roxithromycin,667,0,134,0,116
75-79,Female,DB00035,Desmopressin,7937,0,175,0,170
75-79,Female,DB00759,Tetracycline,1551,19,349,18,340
75-79,Female,DB06792,Lanthanum carbonate,4109,0,123,0,112
75-79,Female,DB09481,Magnesium carbonate,1186,0,38,0,38
75-79,Female,DB09119,Eslicarbazepine acetate,2735,0,102,0,98
75-79,Female,DB06209,Prasugrel,1727,0,45,0,44
75-79,Female,DB08890,Linaclotide,1545,0,125,0,117
75-79,Female,DB00234,Reboxetine,11948,0,318,0,308
75-79,Female,DB01171,Moclobemide,688,33,24,7,24
75-79,Female,DB13416,Sulbutiamine,5443,0,439,0,393
75-79,Female,DB06230,Nalmefene,107,0,8,0,8
75-79,Female,DB00909,Zonisamide,13702,0,345,0,330
75-79,Female,DB00434,Cyproheptadine,956,7,48,3,44
75-79,Female,DB00243,Ranolazine,16664,662,423,78,403
75-79,Female,DB00950,Fexofenadine,8074,2,392,1,367
75-79,Female,DB13588,Naftidrofuryl,3802,0,114,0,113
75-79,Female,DB00492,Fosinopril,34082,36,843,10,812
75-79,Female,DB01421,Paromomycin,81,0,21,0,20
75-79,Female,DB00669,Sumatriptan,11239,258,486,53,464
75-79,Female,DB00598,Labetalol,2875,82,65,12,64
75-79,Female,DB00346,Alfuzosin,4061,0,322,0,312
75-79,Female,DB00833,Cefaclor,792,0,80,0,76
75-79,Female,DB01162,Terazosin,2306,0,267,0,257
75-79,Female,DB01544,Flunitrazepam,22790,0,553,0,538
75-79,Female,DB04854,Febuxostat,8155,0,237,0,224
75-79,Female,DB00248,Cabergoline,4594,0,140,0,134
75-79,Female,DB00883,Isosorbide dinitrate,7265,0,198,0,193
75-79,Female,DB00961,Mepivacaine,456,0,107,0,105
75-79,Female,DB00583,Levocarnitine,3913,0,193,0,180
75-79,Female,DB00683,Midazolam,27845,3148,758,429,738
75-79,Female,DB11156,Pyrantel,459,0,112,0,105
75-79,Female,DB09085,Tetracaine,4069,0,339,0,322
75-79,Female,DB11348,Calcium Phosphate,3731,0,138,0,130
75-79,Female,DB00794,Primidone,12876,678,417,118,381
75-79,Female,DB00930,Colesevelam,163,0,11,0,11
75-79,Female,DB06292,Dapagliflozin,12635,0,457,0,439
75-79,Female,DB00687,Fludrocortisone,4780,274,161,36,154
75-79,Female,DB09076,Umeclidinium,2245,0,76,0,73
75-79,Female,DB06203,Alogliptin,3954,0,133,0,131
75-79,Female,DB00454,Meperidine,98,1,13,1,12
75-79,Female,DB09110,Coenzyme M,306,0,20,0,20
75-79,Female,DB00976,Telithromycin,326,11,58,9,51
75-79,Female,DB01216,Finasteride,3460,0,400,0,366
75-79,Female,DB01267,Paliperidone,6007,0,196,0,181
75-79,Female,DB09045,Dulaglutide,4093,0,158,0,153
75-79,Female,DB00603,Medroxyprogesterone acetate,1276,14,72,3,65
75-79,Female,DB08813,Nadroparin,1916,0,399,0,357
75-79,Female,DB12523,Mizolastine,6081,0,235,0,220
75-79,Female,DB09564,Insulin degludec,4331,0,217,0,205
75-79,Female,DB00647,Dextropropoxyphene,547,20,51,7,49
75-79,Female,DB01580,Oxprenolol,3166,86,77,25,77
75-79,Female,DB00877,Sirolimus,2439,32,38,3,38
75-79,Female,DB00605,Sulindac,391,10,27,1,26
75-79,Female,DB04165,Valpromide,7379,0,109,0,108
75-79,Female,DB09292,Sacubitril,3217,0,51,0,51
75-79,Female,DB00745,Modafinil,1151,0,32,0,32
75-79,Female,DB09017,Brotizolam,9192,0,207,0,201
75-79,Female,DB01100,Pimozide,2255,69,65,12,65
75-79,Female,DB00910,Paricalcitol,18491,0,430,0,407
75-79,Female,DB01037,Selegiline,7477,167,232,41,222
75-79,Female,DB00375,Colestipol,4449,168,193,34,183
75-79,Female,DB00831,Trifluoperazine,785,3,43,3,41
75-79,Female,DB00623,Fluphenazine,2878,1,96,1,90
75-79,Female,DB06207,Silodosin,952,0,74,0,66
75-79,Female,DB00859,Penicillamine,913,18,12,1,10
75-79,Female,DB01590,Everolimus,2542,0,44,0,43
75-79,Female,DB09265,Lixisenatide,918,0,43,0,42
75-79,Female,DB00499,Flutamide,196,0,24,0,23
75-79,Female,DB01656,Roflumilast,1853,0,46,0,42
75-79,Female,DB00721,Procaine,214,0,62,0,58
75-79,Female,DB00855,Aminolevulinic acid,22,0,12,0,8
75-79,Female,DB09256,Tegafur,671,0,35,0,34
75-79,Female,DB11596,Levoleucovorin,3273,0,116,0,110
75-79,Female,DB01627,Lincomycin,563,0,101,0,93
75-79,Female,DB00477,Chlorpromazine,5954,37,197,21,189
75-79,Female,DB01624,Zuclopenthixol,6322,23,117,3,112
75-79,Female,DB04846,Celiprolol,1253,0,33,0,31
75-79,Female,DB12278,Propiverine,906,0,119,0,114
75-79,Female,DB13169,Nandrolone,341,0,30,0,30
75-79,Female,DB00104,Octreotide,3597,0,106,0,98
75-79,Female,DB08907,Canagliflozin,4804,0,147,0,144
75-79,Female,DB06174,Noscapine,151,0,29,0,28
75-79,Female,DB06288,Amisulpride,6219,0,140,0,132
75-79,Female,DB00216,Eletriptan,1169,63,59,12,55
75-79,Female,DB00007,Leuprolide,310,0,70,0,62
75-79,Female,DB00615,Rifabutin,157,14,17,4,17
75-79,Female,DB00952,Naratriptan,1151,51,31,6,29
75-79,Female,DB00459,Acitretin,2064,8,110,2,98
75-79,Female,DB00595,Oxytetracycline,48,0,9,0,9
75-79,Female,DB01003,Cromoglicic acid,1562,0,120,0,119
75-79,Female,DB00627,Niacin,412,2,30,2,29
75-79,Female,DB09116,Calcium carbimide,486,0,31,0,31
