gender,id_drug_i,id_drug_j,patient,name_i,name_j,sum(len_i),sum(len_j),sum(len_ij),mean(len_ij),std(len_ij),sum(tau),class_i,class_j,ddi_description,ddi_severity,patient-drug_i,patient-drug_j,gamma-drug_ij,gamma-drug_ji,tau-norm
Female,DB00196,DB01590,7,Fluconazole,Everolimus,225143,9552,55,7.85714285714286,18.1422947044429,1.21937071226689,Benzene and substituted derivatives,Macrolide lactams,The serum concentration of Everolimus can be increased when it is combined with Fluconazole.,Major,133770,421,5.23286237571952e-05,0.0166270783847981,0.174195816038127
Female,DB00458,DB00857,12,Imipramine,Terbinafine,67116,85980,14,1.16666666666667,0.389249472080761,1.67325949980888,Benzazepines,Naphthalenes,The metabolism of Imipramine can be decreased when combined with Terbinafine.,Moderate,4342,38140,0.00276370336250576,0.000314630309386471,0.13943829165074
Female,DB00320,DB01020,12,Dihydroergotamine,Isosorbide mononitrate,45970,249988,30,2.5,2.35487888127066,2.44912265154201,Ergoline and derivatives,Furofurans,The metabolism of Isosorbide Mononitrate can be decreased when combined with Dihydroergotamine.,Moderate,11315,14797,0.00106053910737958,0.000810975197675204,0.204093554295167
Female,DB00458,DB01026,5,Imipramine,Ketoconazole,67116,9198,5,1,0,0.835850556438791,Benzazepines,Diazinanes,The metabolism of Imipramine can be decreased when combined with Ketoconazole.,Moderate,4342,6750,0.00115154306771073,0.000740740740740741,0.167170111287758
Female,DB00264,DB01067,3,Metoprolol,Glipizide,76801,43025,48,16,13.7477270848675,2.06693711967546,Phenols,Benzene and substituted derivatives,Metoprolol may increase the hypoglycemic activities of Glipizide.,Moderate,3831,2774,0.000783085356303837,0.00108147080028839,0.688979039891819
Female,DB01023,DB01174,3,Felodipine,Phenobarbital,70817,137575,4,1.33333333333333,0.577350269189626,0.175827674023769,Pyridines and derivatives,Diazines,The metabolism of Felodipine can be increased when combined with Phenobarbital.,Moderate,2652,4027,0.00113122171945701,0.000744971442761361,0.0586092246745898
Female,DB00672,DB00912,2,Chlorpropamide,Repaglinide,1712,414579,21,10.5,13.4350288425444,0.32224025974026,Benzene and substituted derivatives,Piperidines,Chlorpropamide may increase the hypoglycemic activities of Repaglinide.,None,167,28570,0.0119760479041916,7.00035001750088e-05,0.16112012987013
Female,DB00672,DB01045,1,Chlorpropamide,Rifampicin,1712,18803,1,1,0,0.0344827586206897,Benzene and substituted derivatives,Macrolactams,The serum concentration of Chlorpropamide can be decreased when it is combined with Rifampicin.,Moderate,167,7158,0.00598802395209581,0.000139703827884884,0.0344827586206897
Female,DB00499,DB01418,8,Flutamide,Acenocoumarol,3367,1998848,10,1.25,0.707106781186548,1.67638793954583,Benzene and substituted derivatives,Coumarins and derivatives,,None,788,97333,0.0101522842639594,8.21920623015832e-05,0.209548492443229
Female,DB00376,DB00674,3,Trihexyphenidyl,Galantamine,23405,163180,41,13.6666666666667,20.2072594216369,0.692234848484849,Organonitrogen compounds,Amaryllidaceae alkaloids,The therapeutic efficacy of Trihexyphenidyl can be decreased when used in combination with Galantamine.,Moderate,1273,8553,0.002356637863315,0.000350754121360926,0.23074494949495
Female,DB00684,DB01212,1,Tobramycin,Ceftriaxone,681,2793,1,1,0,0.5,Organooxygen compounds,Lactams,,Moderate,488,2481,0.00204918032786885,0.000403063280935107,0.5
Female,DB00227,DB01026,10,Lovastatin,Ketoconazole,396175,9198,13,1.3,0.483045891539648,1.2851180730653,Lactones,Diazinanes,The serum concentration of Lovastatin can be increased when it is combined with Ketoconazole.,Major,18070,6750,0.000553403431101273,0.00148148148148148,0.12851180730653
Female,DB01340,DB01356,3,Cilazapril,Lithium cation,34098,148776,4,1.33333333333333,0.577350269189626,0.154590570719603,Carboxylic acids and derivatives,Homogeneous alkali metal compounds,The serum concentration of Lithium can be increased when it is combined with Cilazapril.,None,1483,7486,0.00202292650033715,0.000400748063051029,0.0515301902398677
Female,DB00252,DB00603,11,Phenytoin,Medroxyprogesterone acetate,90234,92675,133,12.0909090909091,12.8176015342539,1.66661736844004,Azolidines,Steroids and steroid derivatives,The therapeutic efficacy of Medroxyprogesterone acetate can be decreased when used in combination with Phenytoin.,Moderate,4475,33361,0.00245810055865922,0.000329726327148467,0.151510669858186
Female,DB01045,DB01067,4,Rifampicin,Glipizide,18803,43025,6,1.5,0.577350269189626,0.507697044334976,Macrolactams,Benzene and substituted derivatives,The serum concentration of Glipizide can be decreased when it is combined with Rifampicin.,Moderate,7158,2774,0.000558815311539536,0.00144196106705119,0.126924261083744
Female,DB00598,DB00938,22,Labetalol,Salmeterol,38812,991715,178,8.09090909090909,17.121162318435,4.32570255834362,Benzene and substituted derivatives,Benzene and substituted derivatives,Labetalol may decrease the vasoconstricting activities of Salmeterol.,Major,6051,99283,0.00363576268385391,0.00022158879163603,0.196622843561074
Female,DB00794,DB01234,7,Primidone,Dexamethasone,15000,73124,12,1.71428571428571,1.49602648308619,0.571193605279627,Diazines,Steroids and steroid derivatives,The serum concentration of Dexamethasone can be decreased when it is combined with Primidone.,Moderate,1497,40689,0.00467601870407482,0.000172036668387033,0.0815990864685181
Female,DB00489,DB00871,12,Sotalol,Terbutaline,37204,182723,18,1.5,1.73205080756888,0.831911481718999,Benzene and substituted derivatives,Phenols,Terbutaline may increase the QTc-prolonging activities of Sotalol.,Major,2138,84485,0.00561272217025257,0.000142037047996686,0.0693259568099166
Female,DB00741,DB00794,9,Hydrocortisone,Primidone,203878,15000,12,1.33333333333333,0.707106781186548,0.592252174957881,Steroids and steroid derivatives,Diazines,The serum concentration of Hydrocortisone can be decreased when it is combined with Primidone.,Moderate,68097,1497,0.000132164412529186,0.00601202404809619,0.0658057972175423
Female,DB00454,DB00674,1,Meperidine,Galantamine,695,163180,1,1,0,0.0833333333333333,Piperidines,Amaryllidaceae alkaloids,,None,148,8553,0.00675675675675676,0.000116918040453642,0.0833333333333333
Female,DB00363,DB01558,5,Clozapine,Bromazepam,7767,746097,21,4.2,4.65832587954085,1.79007500436072,Benzodiazepines,Benzodiazepines,The risk or severity of adverse effects can be increased when Bromazepam is combined with Clozapine.,None,496,63841,0.0100806451612903,7.83195751946241e-05,0.358015000872144
Female,DB00489,DB00554,3,Sotalol,Piroxicam,37204,14345,3,1,0,0.41,Benzene and substituted derivatives,Benzothiazines,Piroxicam may decrease the antihypertensive activities of Sotalol.,Moderate,2138,5357,0.00140318054256314,0.000560014933731566,0.136666666666667
Female,DB00252,DB01045,5,Phenytoin,Rifampicin,90234,18803,40,8,14.560219778561,1.5010101010101,Azolidines,Macrolactams,The serum concentration of Phenytoin can be decreased when it is combined with Rifampicin.,Major,4475,7158,0.00111731843575419,0.00069851913942442,0.30020202020202
Female,DB00335,DB01064,2,Atenolol,Isoprenaline,1482251,359,2,1,0,0.253968253968254,Benzene and substituted derivatives,Phenols,Atenolol may decrease the bronchodilatory activities of Isoprenaline.,Moderate,78122,66,2.56009830777502e-05,0.0303030303030303,0.126984126984127
Female,DB00501,DB00813,6,Cimetidine,Fentanyl,2086,791904,40,6.66666666666667,8.77876225140348,0.78086842648383,Azoles,Piperidines,,Moderate,662,71235,0.00906344410876133,8.42282585807538e-05,0.130144737747305
Female,DB00199,DB01394,20,Erythromycin,Colchicine,73946,50974,26,1.3,0.732695097065047,4.20568472710349,Organooxygen compounds,Tropones,The serum concentration of Colchicine can be increased when it is combined with Erythromycin.,Major,50846,10531,0.000393344609212131,0.00189915487608014,0.210284236355175
Female,DB00199,DB00489,9,Erythromycin,Sotalol,73946,37204,9,1,0,0.623822054538933,Organooxygen compounds,Benzene and substituted derivatives,Erythromycin may increase the QTc-prolonging activities of Sotalol.,Major,50846,2138,0.000177005074145459,0.00420954162768943,0.069313561615437
Female,DB00759,DB01306,15,Tetracycline,Insulin aspart,11138,562227,16,1.06666666666667,0.258198889747161,0.998284188896339,Tetracyclines,Carboxylic Acids and Derivatives,,Moderate,10723,28347,0.00139886225869626,0.000529156524499947,0.066552279259756
Female,DB00989,DB01148,3,Rivastigmine,Flavoxate,214186,2016,7,2.33333333333333,2.3094010767585,0.968468468468468,Benzene and substituted derivatives,Flavonoids,,Moderate,17390,700,0.000172512938470385,0.00428571428571429,0.322822822822823
Female,DB00682,DB01045,7,Warfarin,Rifampicin,135760,18803,23,3.28571428571429,2.21466970556828,1.06577527562749,Coumarins and derivatives,Macrolactams,The metabolism of Warfarin can be increased when combined with Rifampicin.,Major,9315,7158,0.000751476113794954,0.000977926795194188,0.152253610803927
Female,DB00227,DB01321,14,Lovastatin,Josamycin,396175,18420,18,1.28571428571429,0.468807230938495,0.328881499200653,Lactones,Organooxygen compounds,The serum concentration of Lovastatin can be increased when it is combined with Josamycin.,None,18070,14800,0.000774764803541782,0.000945945945945946,0.0234915356571895
Female,DB00989,DB01100,3,Rivastigmine,Pimozide,214186,9156,12,4,5.19615242270663,0.499802994483846,Benzene and substituted derivatives,Benzene and substituted derivatives,,Moderate,17390,710,0.000172512938470385,0.00422535211267606,0.166600998161282
Female,DB00335,DB00415,13,Atenolol,Ampicillin,1482251,3436,13,1,0,0.821450908269344,Benzene and substituted derivatives,Lactams,The bioavailability of Atenolol can be decreased when combined with Ampicillin.,Moderate,78122,2973,0.000166406390005376,0.00437268752102254,0.0631885314053341
Female,DB00176,DB00497,9,Fluvoxamine,Oxycodone,111311,140164,84,9.33333333333333,10.2591422643416,1.63833757512485,Benzene and substituted derivatives,Phenanthrenes and derivatives,The risk or severity of adverse effects can be increased when Fluvoxamine is combined with Oxycodone.,Moderate,6760,16493,0.00133136094674556,0.00054568604862669,0.182037508347205
Female,DB00295,DB00501,3,Morphine,Cimetidine,63080,2086,3,1,0,1.19548872180451,Morphinans,Azoles,The metabolism of Morphine can be decreased when combined with Cimetidine.,Moderate,18718,662,0.000160273533497169,0.00453172205438067,0.398496240601504
Female,DB00199,DB00700,13,Erythromycin,Eplerenone,73946,61011,32,2.46153846153846,4.97686957526825,0.883385093092352,Organooxygen compounds,Steroids and steroid derivatives,The serum concentration of Eplerenone can be increased when it is combined with Erythromycin.,Moderate,50846,4577,0.000255673995987885,0.00284028839851431,0.0679526994686425
Female,DB00864,DB01406,3,Tacrolimus,Danazol,172007,2844,7,2.33333333333333,2.3094010767585,0.368901368901369,Macrolide lactams,Steroids and steroid derivatives,The serum concentration of Tacrolimus can be increased when it is combined with Danazol.,Moderate,27839,446,0.000107762491468803,0.00672645739910314,0.122967122967123
Female,DB00674,DB00986,6,Galantamine,Glycopyrronium,163180,46268,55,9.16666666666667,5.30722777603022,1.28850843175275,Amaryllidaceae alkaloids,Benzene and substituted derivatives,The therapeutic efficacy of Glycopyrronium can be decreased when used in combination with Galantamine.,None,8553,5874,0.000701508242721852,0.00102145045965271,0.214751405292125
Female,DB00321,DB00501,8,Amitriptyline,Cimetidine,1132088,2086,17,2.125,2.10017006114131,1.57560182387769,Dibenzocycloheptenes,Azoles,The metabolism of Amitriptyline can be decreased when combined with Cimetidine.,Moderate,135005,662,5.92570645531647e-05,0.0120845921450151,0.196950227984711
Female,DB00209,DB00458,3,Trospium,Imipramine,27963,67116,8,2.66666666666667,1.52752523165195,0.703425229741019,Benzene and substituted derivatives,Benzazepines,,Moderate,2939,4342,0.00102075535896563,0.000690925840626439,0.23447507658034
Female,DB00615,DB01076,5,Rifabutin,Atorvastatin,594,3103418,13,2.6,2.30217288664427,0.33739494055028,Macrolactams,Pyrroles,The metabolism of Atorvastatin can be increased when combined with Rifabutin.,Moderate,205,174475,0.024390243902439,2.86574007737498e-05,0.0674789881100561
Female,DB00794,DB00916,11,Primidone,Metronidazole,15000,142355,12,1.09090909090909,0.301511344577764,2.23355800654041,Diazines,Azoles,The serum concentration of Metronidazole can be decreased when it is combined with Primidone.,Moderate,1497,115819,0.00734802939211757,9.49757811758002e-05,0.20305072786731
Female,DB00199,DB00897,6,Erythromycin,Triazolam,73946,12445,6,1,0,1.19964607464607,Organooxygen compounds,Benzodiazepines,The serum concentration of Triazolam can be increased when it is combined with Erythromycin.,Moderate,50846,1017,0.000118003382763639,0.00589970501474926,0.199941012441012
Female,DB00682,DB01212,4,Warfarin,Ceftriaxone,135760,2793,4,1,0,1.11404569892473,Coumarins and derivatives,Lactams,Ceftriaxone may increase the anticoagulant activities of Warfarin.,Moderate,9315,2481,0.000429414922168545,0.00161225312374043,0.278511424731183
Female,DB00458,DB00575,1,Imipramine,Clonidine,67116,3293,6,6,0,0.072289156626506,Benzazepines,Benzene and substituted derivatives,Imipramine may decrease the antihypertensive activities of Clonidine.,Major,4342,333,0.000230308613542146,0.003003003003003,0.072289156626506
Female,DB00091,DB01167,13,Cyclosporine,Itraconazole,52402,130023,25,1.92307692307692,0.954073587443029,4.21217054263566,Peptidomimetics,Diazinanes,The metabolism of Cyclosporine can be decreased when combined with Itraconazole.,Major,3416,71882,0.0038056206088993,0.000180851951809911,0.324013118664281
Female,DB00490,DB01045,1,Buspirone,Rifampicin,641,18803,4,4,0,0.25,Diazinanes,Macrolactams,The serum concentration of Buspirone can be decreased when it is combined with Rifampicin.,Major,204,7158,0.00490196078431373,0.000139703827884884,0.25
Female,DB00286,DB01586,4,Conjugated estrogens,Ursodeoxycholic acid,10121,288638,12,3,2.82842712474619,0.211245288707976,,Steroids and steroid derivatives,The therapeutic efficacy of Ursodeoxycholic acid can be decreased when used in combination with Conjugated estrogens.,None,1628,14377,0.00245700245700246,0.000278222160395075,0.0528113221769939
Female,DB00209,DB00924,19,Trospium,Cyclobenzaprine,27963,295745,23,1.21052631578947,0.630603535284612,2.87767530488741,Benzene and substituted derivatives,Dibenzocycloheptenes,,Moderate,2939,182171,0.00646478394011569,0.00010429761048685,0.151456594994074
Female,DB00254,DB01309,13,Doxycycline,Insulin glulisine,86956,60540,19,1.46153846153846,0.776250025806185,0.693051686638422,Tetracyclines,Carboxylic Acids and Derivatives,,Moderate,56755,4440,0.000229054708836226,0.00292792792792793,0.0533116682029555
Female,DB00674,DB01148,2,Galantamine,Flavoxate,163180,2016,10,5,0,0.740740740740741,Amaryllidaceae alkaloids,Flavonoids,,Moderate,8553,700,0.000233836080907284,0.00285714285714286,0.370370370370371
Female,DB00661,DB01203,8,Verapamil,Nadolol,265287,44244,41,5.125,7.64269025184943,0.711701787289068,Benzene and substituted derivatives,Tetralins,Verapamil may increase the hypotensive activities of Nadolol.,Major,13436,7176,0.000595415302173266,0.00111482720178372,0.0889627234111335
Female,DB00519,DB01356,4,Trandolapril,Lithium cation,70029,148776,16,4,6,0.562499999999999,Carboxylic acids and derivatives,Homogeneous alkali metal compounds,The serum concentration of Lithium can be increased when it is combined with Trandolapril.,Moderate,3222,7486,0.00124146492861577,0.000534330750734705,0.140625
Female,DB01045,DB01182,5,Rifampicin,Propafenone,18803,96339,6,1.2,0.447213595499958,0.119254616750439,Macrolactams,Linear 1-3-diarylpropanoids,The serum concentration of Propafenone can be decreased when it is combined with Rifampicin.,Moderate,7158,5275,0.00069851913942442,0.000947867298578199,0.0238509233500879
Female,DB00674,DB01100,2,Galantamine,Pimozide,163180,9156,4,2,1.4142135623731,1.02222222222222,Amaryllidaceae alkaloids,Benzene and substituted derivatives,Galantamine may increase the QTc-prolonging activities of Pimozide.,Moderate,8553,710,0.000233836080907284,0.0028169014084507,0.511111111111111
